lat,lon,date,spd10,spd100,dir10,dir100
42.2,6.3,2024-09-09 00:00:00+00:00,45.630619049072266,53.027645111083984,304.06622314453125,304.7690124511719
42.2,6.5,2024-09-09 00:00:00+00:00,45.37856674194336,50.565582275390625,301.0416564941406,301.3134765625
42.2,6.7,2024-09-09 00:00:00+00:00,41.38747024536133,46.69603729248047,295.22760009765625,295.5772399902344
42.2,6.9,2024-09-09 00:00:00+00:00,40.18154525756836,45.47414016723633,292.6593933105469,293.3177185058594
42.2,7.1,2024-09-09 00:00:00+00:00,36.771141052246094,42.918582916259766,288.2576599121094,288.5870056152344
42.2,7.3,2024-09-09 00:00:00+00:00,36.102455139160156,42.242897033691406,286.80877685546875,287.3540954589844
42.2,7.5,2024-09-09 00:00:00+00:00,36.69175338745117,41.24161148071289,285.9454650878906,286.22027587890625
42.2,7.7,2024-09-09 00:00:00+00:00,33.37919998168945,37.38457107543945,286.2850036621094,285.6423034667969
42.2,7.9,2024-09-09 00:00:00+00:00,28.38526153564453,33.18450164794922,285.4463806152344,285.09161376953125
42.8,6.3,2024-09-09 00:00:00+00:00,43.962764739990234,52.17889404296875,297.8240051269531,297.9793701171875
42.8,6.5,2024-09-09 00:00:00+00:00,42.38837432861328,50.60785675048828,290.8978271484375,291.27166748046875
42.8,6.7,2024-09-09 00:00:00+00:00,42.033756256103516,49.99854278564453,286.41729736328125,286.73883056640625
42.8,6.9,2024-09-09 00:00:00+00:00,41.13777542114258,48.473167419433594,278.55548095703125,278.9725341796875
42.8,7.1,2024-09-09 00:00:00+00:00,40.1218376159668,47.786521911621094,275.1477966308594,276.0541076660156
42.8,7.3,2024-09-09 00:00:00+00:00,39.24164962768555,45.71999740600586,269.474365234375,270.0
42.8,7.5,2024-09-09 00:00:00+00:00,38.24311447143555,44.73280334472656,266.22186279296875,266.3086853027344
42.8,7.7,2024-09-09 00:00:00+00:00,39.834938049316406,46.35480499267578,263.7742614746094,263.7581787109375
42.8,7.9,2024-09-09 00:00:00+00:00,39.60981369018555,45.36714172363281,262.16455078125,262.7059020996094
43.4,6.3,2024-09-09 00:00:00+00:00,21.707731246948242,37.066017150878906,275.71051025390625,281.20074462890625
43.4,6.5,2024-09-09 00:00:00+00:00,21.707731246948242,37.066017150878906,275.71051025390625,281.20074462890625
43.4,6.7,2024-09-09 00:00:00+00:00,27.729347229003906,47.18198013305664,271.4878234863281,271.7489013671875
43.4,6.9,2024-09-09 00:00:00+00:00,27.729347229003906,47.18198013305664,271.4878234863281,271.7489013671875
43.4,7.1,2024-09-09 00:00:00+00:00,43.83286666870117,53.52389907836914,252.30902099609375,255.58984375
43.4,7.3,2024-09-09 00:00:00+00:00,46.060302734375,55.116455078125,248.447998046875,250.1446990966797
43.4,7.5,2024-09-09 00:00:00+00:00,44.93659210205078,55.54975891113281,241.7926025390625,242.60472106933594
43.4,7.7,2024-09-09 00:00:00+00:00,44.83120346069336,55.10704803466797,240.14108276367188,241.09091186523438
43.4,7.9,2024-09-09 00:00:00+00:00,44.33264923095703,54.515933990478516,235.92276000976562,236.30990600585938
44.0,6.3,2024-09-09 00:00:00+00:00,9.793059349060059,18.864824295043945,306.0274658203125,311.9058532714844
44.0,6.5,2024-09-09 00:00:00+00:00,10.041354179382324,21.422269821166992,284.53448486328125,294.84234619140625
44.0,6.7,2024-09-09 00:00:00+00:00,13.684735298156738,27.257966995239258,296.5649719238281,303.6900939941406
44.0,6.9,2024-09-09 00:00:00+00:00,7.952659606933594,17.69867706298828,275.1943359375,274.6667785644531
44.0,7.1,2024-09-09 00:00:00+00:00,5.039999961853027,13.830748558044434,360.0,308.6598205566406
44.0,7.3,2024-09-09 00:00:00+00:00,5.804825305938721,15.141413688659668,330.2552185058594,298.3929138183594
44.0,7.5,2024-09-09 00:00:00+00:00,2.1897945404052734,5.154415607452393,350.5377502441406,102.09474182128906
44.0,7.7,2024-09-09 00:00:00+00:00,2.1897945404052734,5.154415607452393,350.5377502441406,102.09474182128906
44.0,7.9,2024-09-09 00:00:00+00:00,2.6208393573760986,6.287129878997803,344.0545349121094,76.75946807861328
44.6,6.3,2024-09-09 00:00:00+00:00,4.582051753997803,8.21715259552002,224.99989318847656,241.18930053710938
44.6,6.5,2024-09-09 00:00:00+00:00,5.154415130615234,8.70723819732666,245.22488403320312,262.8750915527344
44.6,6.7,2024-09-09 00:00:00+00:00,3.054701328277588,5.191993713378906,224.99989318847656,236.30990600585938
44.6,6.9,2024-09-09 00:00:00+00:00,9.565437316894531,13.441070556640625,289.7989501953125,290.37652587890625
44.6,7.1,2024-09-09 00:00:00+00:00,6.725354194641113,13.661038398742676,285.524169921875,288.4350280761719
44.6,7.3,2024-09-09 00:00:00+00:00,4.510787010192871,6.287129878997803,298.6103515625,293.62939453125
44.6,7.5,2024-09-09 00:00:00+00:00,4.802999019622803,8.404285430908203,282.99462890625,316.73565673828125
44.6,7.7,2024-09-09 00:00:00+00:00,6.519876956939697,5.623379707336426,276.340087890625,320.1944885253906
44.6,7.9,2024-09-09 00:00:00+00:00,4.452953815460205,4.693825721740723,284.0362548828125,327.5288391113281
45.2,6.3,2024-09-09 00:00:00+00:00,1.1384198665618896,1.4399999380111694,251.56495666503906,270.0
45.2,6.5,2024-09-09 00:00:00+00:00,1.1384198665618896,1.4399999380111694,251.56495666503906,270.0
