lat,lon,date,spd10,spd100,dir10,dir100
42.0,-5.0,2024-09-09 00:00:00+00:00,10.195056915283203,19.079999923706055,47.862483978271484,58.1092414855957
42.0,-3.5,2024-09-09 00:00:00+00:00,5.692099094390869,14.255271911621094,55.30478286743164,44.99989700317383
42.0,-2.0,2024-09-09 00:00:00+00:00,3.396233081817627,8.714676856994629,237.99465942382812,308.2901916503906
42.0,-0.5,2024-09-09 00:00:00+00:00,21.28875732421875,36.06473922729492,288.7414245605469,296.0534362792969
42.0,1.0,2024-09-09 00:00:00+00:00,3.617955207824707,7.235910415649414,354.28948974609375,354.28948974609375
42.0,2.5,2024-09-09 00:00:00+00:00,7.235910415649414,13.708391189575195,264.28948974609375,256.32867431640625
42.0,4.0,2024-09-09 00:00:00+00:00,49.591224670410156,61.82364273071289,334.1790466308594,333.7334289550781
42.0,5.5,2024-09-09 00:00:00+00:00,48.62133026123047,59.31703186035156,314.7000427246094,315.7375793457031
42.0,7.0,2024-09-09 00:00:00+00:00,37.064266204833984,43.680328369140625,294.07550048828125,293.81866455078125
42.0,8.5,2024-09-09 00:00:00+00:00,21.924562454223633,24.387178421020508,299.5113830566406,301.1087341308594
42.45,-5.0,2024-09-09 00:00:00+00:00,6.287129878997803,7.895416259765625,23.629398345947266,24.22773551940918
42.45,-3.5,2024-09-09 00:00:00+00:00,6.369049549102783,8.43506908416748,132.70936584472656,50.19447326660156
42.45,-2.0,2024-09-09 00:00:00+00:00,11.11345100402832,23.185789108276367,294.90472412109375,295.7692565917969
42.45,-0.5,2024-09-09 00:00:00+00:00,4.6102495193481445,13.755578994750977,308.6598205566406,312.87890625
42.45,1.0,2024-09-09 00:00:00+00:00,6.924737930297852,15.905319213867188,8.972550392150879,5.194349765777588
42.45,2.5,2024-09-09 00:00:00+00:00,4.693825721740723,6.915374279022217,302.4711608886719,321.3401794433594
42.45,4.0,2024-09-09 00:00:00+00:00,53.378421783447266,65.09233856201172,319.6502685546875,319.26129150390625
42.45,5.5,2024-09-09 00:00:00+00:00,49.986873626708984,60.661869049072266,311.4963684082031,312.1134948730469
42.45,7.0,2024-09-09 00:00:00+00:00,37.829132080078125,44.30925750732422,286.0203552246094,286.5209655761719
42.45,8.5,2024-09-09 00:00:00+00:00,28.76622772216797,30.453527450561523,261.3629455566406,263.21112060546875
42.9,-5.0,2024-09-09 00:00:00+00:00,10.805998802185059,20.54840087890625,1.9091109037399292,3.012732744216919
42.9,-3.5,2024-09-09 00:00:00+00:00,4.104631423950195,9.028754234313965,232.1249542236328,265.4261474609375
42.9,-2.0,2024-09-09 00:00:00+00:00,5.634891033172607,16.13587188720703,296.5649719238281,308.6598205566406
42.9,-0.5,2024-09-09 00:00:00+00:00,0.8049845099449158,1.9386591911315918,116.56498718261719,338.1985168457031
42.9,1.0,2024-09-09 00:00:00+00:00,2.545584201812744,4.553679466247559,224.99989318847656,288.4350280761719
42.9,2.5,2024-09-09 00:00:00+00:00,25.872453689575195,43.787010192871094,291.20928955078125,291.7139892578125
42.9,4.0,2024-09-09 00:00:00+00:00,45.79222106933594,54.0,306.6898193359375,306.8699645996094
42.9,5.5,2024-09-09 00:00:00+00:00,45.83183288574219,55.50307846069336,313.72705078125,313.94891357421875
42.9,7.0,2024-09-09 00:00:00+00:00,39.834938049316406,46.67521286010742,276.2257385253906,275.75445556640625
42.9,8.5,2024-09-09 00:00:00+00:00,35.97298812866211,41.316959381103516,247.02725219726562,247.45689392089844
43.35,-5.0,2024-09-09 00:00:00+00:00,6.119999885559082,12.101570129394531,180.0,210.37904357910156
43.35,-3.5,2024-09-09 00:00:00+00:00,9.028754234313965,21.986541748046875,246.5014190673828,267.18450927734375
43.35,-2.0,2024-09-09 00:00:00+00:00,13.527571678161621,22.79684066772461,244.7989044189453,254.42739868164062
43.35,-0.5,2024-09-09 00:00:00+00:00,11.592893600463867,22.782625198364258,233.8417205810547,238.5704803466797
43.35,1.0,2024-09-09 00:00:00+00:00,12.496719360351562,25.210283279418945,258.36639404296875,268.36346435546875
43.35,2.5,2024-09-09 00:00:00+00:00,21.40713882446289,37.351627349853516,289.6539001464844,296.3180236816406
43.35,4.0,2024-09-09 00:00:00+00:00,39.79262161254883,45.457035064697266,298.6517333984375,299.4071044921875
43.35,5.5,2024-09-09 00:00:00+00:00,21.142147064208984,36.402748107910156,312.9299621582031,315.400634765625
